,best_categ
9521,0
9525,0
9526,0
9529,0
9530,0
9533,0
9534,0
9537,0
9538,0
9541,0
9542,0
9545,0
9546,0
9549,0
9550,0
9553,0
9554,0
9557,0
9561,0
9562,0
9565,0
9569,0
9573,0
9574,0
9577,0
9578,0
9581,0
9582,0
9585,0
9589,0
9590,0
9593,0
9597,0
9598,0
9601,0
9605,0
9606,0
9609,0
9610,0
9613,0
9614,0
9617,0
9618,0
9621,0
9622,0
9625,0
9626,0
9629,0
9630,0
9637,0
9638,0
9641,0
9642,0
9645,0
9646,0
9649,0
9653,0
9654,0
9657,0
9658,0
9661,0
9662,0
9665,0
9666,0
9669,0
9670,0
9673,0
9674,0
9677,0
9678,0
9681,0
9685,0
9689,0
9690,0
9693,0
9697,0
9701,0
9702,0
9705,0
9706,0
9709,0
9710,0
9717,0
9721,0
9725,0
9726,0
9729,0
9730,0
9733,0
9734,0
9737,0
9738,0
9741,0
9742,0
9745,0
9746,0
9749,0
9753,0
9757,0
9761,0
9762,0
9765,0
9766,0
9769,0
9773,0
9774,0
9777,0
9778,0
9781,0
9782,0
9785,0
9786,0
9789,0
9793,0
9797,0
9801,0
9802,0
9805,0
9806,0
9809,0
9813,0
9817,0
9821,0
9825,0
9826,0
9829,0
9830,0
9833,0
9834,0
9837,0
9841,0
9842,0
9845,0
9846,0
9849,0
9850,0
9853,0
9857,0
9858,0
9861,0
9865,0
9866,0
9869,0
9870,0
9873,0
9874,0
9877,0
9881,0
9885,0
9889,0
9890,0
9893,0
9894,0
9897,0
9901,0
9902,0
9905,0
9906,0
9909,0
9910,0
9913,0
9914,0
9917,0
9921,0
9922,0
9925,0
9929,0
9933,0
9934,0
9937,0
9938,0
9941,0
9942,0
9945,0
9949,0
9953,0
9954,0
9957,0
9958,0
9961,0
9962,0
9965,0
9969,0
9970,0
9973,0
9974,0
9977,0
9978,0
9981,0
9985,0
9986,0
9989,0
9990,0
9993,0
9994,0
9997,0
9998,0
10001,0
10005,0
10006,0
10009,0
10010,0
10013,0
10014,0
10017,0
10018,0
10021,0
10022,0
10025,0
10029,0
10030,0
10033,0
10034,0
10037,0
10038,0
10041,0
10042,0
10045,0
10046,0
10049,0
10050,0
10053,0
10054,0
10057,0
10058,0
10061,0
10062,0
10065,0
10069,0
10073,0
10074,0
10077,0
10078,0
10081,0
10082,0
10085,0
10086,0
10089,0
10090,0
10093,0
10094,0
10097,0
10098,0
10101,0
10102,0
10105,0
10106,0
10109,0
10110,0
10113,0
10117,0
10121,0
10125,0
10126,0
10129,0
10133,0
10137,0
10141,0
10142,0
10145,0
10146,0
10149,0
10150,0
10153,0
10154,0
10157,0
10158,0
10161,0
10162,0
10165,0
10166,0
10169,0
10170,0
10173,0
10174,0
10177,0
10178,0
10181,0
10182,0
10185,0
10186,0
10189,0
10190,0
10193,0
10197,0
10201,0
10205,0
10209,0
10213,0
10214,0
10217,0
10218,0
10221,0
10225,0
10226,0
10229,0
10230,0
10233,0
10234,0
10237,0
10238,0
10241,0
10242,0
10245,0
10246,0
10249,0
10250,0
10253,0
10254,0
10257,0
10258,0
10261,0
10262,0
10265,0
10266,0
10269,0
10270,0
10273,0
10274,0
10277,0
10278,0
10281,0
10285,0
10286,0
10289,0
10293,0
10294,0
10297,0
10301,0
10302,0
10305,0
10306,0
10309,0
10310,0
10313,0
10314,0
10317,0
10321,0
10322,0
10325,0
10326,0
10329,0
10330,0
10333,0
10334,0
10337,0
10338,0
10341,0
10342,0
10345,0
10349,0
10350,0
10353,0
10354,0
10357,0
10361,0
10365,0
10366,0
10369,0
10370,0
10373,0
10374,0
10377,0
10378,0
10381,0
10385,0
10386,0
10389,0
10390,0
10393,0
10394,0
10397,0
10398,0
10401,0
10402,0
10405,0
10406,0
10409,0
10413,0
10414,0
10417,0
10418,0
10421,0
10425,0
10429,0
10430,0
10433,0
10434,0
10437,0
10438,0
10441,0
10442,0
10445,0
10446,0
10449,0
10450,0
10453,0
10454,0
10457,0
10458,0
10461,0
10462,0
10465,0
10466,0
10469,0
10470,0
10473,0
10477,0
10478,0
10481,0
10482,0
10485,0
10489,0
10493,0
10494,0
10497,0
10501,0
10502,0
10506,0
10513,0
10514,0
10517,0
10518,0
10529,0
10530,0
10533,0
10545,0
10549,0
10561,0
10565,0
10577,0
10578,0
10581,0
10582,0
10593,0
10594,0
10597,0
10609,0
10613,0
10625,0
10629,0
10630,0
10641,0
10642,0
10645,0
10646,0
10657,0
10658,0
10661,0
10673,0
10677,0
10689,0
10690,0
10693,0
10694,0
10705,0
10706,0
10709,0
10710,0
10721,0
10722,0
10725,0
10737,0
10741,0
10753,0
10757,0
10758,0
10761,0
10762,0
10765,0
10766,0
10769,0
10770,0
10773,0
10774,0
10777,0
10778,0
10781,0
10782,0
10785,0
10786,0
10789,0
10790,0
10793,0
10794,0
10797,0
10798,0
10801,0
10802,0
10805,0
10806,0
10809,0
10810,0
10813,0
10817,0
10818,0
10821,0
10825,0
10829,0
10833,0
10834,0
10837,0
10838,0
10841,0
10842,0
10845,0
10846,0
10849,0
10850,0
10853,0
10854,0
10857,0
10858,0
10861,0
10862,0
10865,0
10866,0
10869,0
10870,0
10873,0
10874,0
10877,0
10881,0
10882,0
10885,0
10889,0
10890,0
10893,0
10894,0
10897,0
10898,0
10901,0
10902,0
10905,0
10906,0
10909,0
10910,0
10913,0
10914,0
10917,0
10918,0
10921,0
10922,0
10925,0
10926,0
10929,0
10930,0
10933,0
10934,0
10937,0
10938,0
10941,0
10945,0
10946,0
10949,0
10950,0
10953,0
10954,0
10957,0
10958,0
10961,0
10962,0
10965,0
10966,0
10969,0
10970,0
10973,0
10974,0
10977,0
10978,0
10981,0
10982,0
10985,0
10986,0
10989,0
10990,0
10993,0
10994,0
10997,0
10998,0
11001,0
11002,0
11005,0
11009,0
11010,0
11013,0
11014,0
11017,0
11018,0
11021,0
11022,0
11025,0
11026,0
11029,0
11033,0
11034,0
11037,0
11038,0
11041,0
11045,0
11049,0
11050,0
11053,0
11054,0
11057,0
11058,0
11061,0
11065,0
11066,0
11069,0
11070,0
11073,0
11074,0
11077,0
11078,0
11081,0
11082,0
11085,0
11086,0
11089,0
11090,0
11093,0
11097,0
11098,0
11101,0
11102,0
11105,0
11109,0
11110,0
11113,0
11114,0
11117,0
11118,0
11121,0
11122,0
11125,0
11129,0
11130,0
11133,0
11134,0
11137,0
11138,0
11141,0
11142,0
11145,0
11146,0
11149,0
11150,0
11153,0
11154,0
11157,0
11161,0
11162,0
11165,0
11166,0
11169,0
11170,0
11173,0
11174,0
11177,0
11178,0
11181,0
11182,0
11185,0
11186,0
11189,0
11193,0
11194,0
11197,0
11198,0
11201,0
11202,0
11205,0
11206,0
11209,0
11210,0
11213,0
11214,0
11217,0
11218,0
11221,0
11222,0
11225,0
11226,0
11229,0
11230,0
11233,0
11234,0
11237,0
11238,0
11241,0
11242,0
11245,0
11246,0
11249,0
11250,0
11253,0
11257,0
11258,0
11261,0
11265,0
11266,0
11269,0
11270,0
11273,0
11277,0
11281,0
11282,0
11285,0
11289,0
11293,0
11297,0
11298,0
11301,0
11305,0
11309,0
11313,0
11321,0
11325,0
11329,0
11330,0
11333,0
11337,0
11341,0
11345,0
11346,0
11349,0
11357,0
11361,0
11362,0
11365,0
11369,0
11373,0
11377,0
11381,0
11385,0
11389,0
11393,0
11394,0
11397,0
11398,0
11401,0
11405,0
11409,0
11410,0
11413,0
11417,0
11421,0
11425,0
11426,0
11429,0
11433,0
11437,0
11441,0
11442,0
11445,0
11453,0
11457,0
11458,0
11461,0
11462,0
11465,0
11473,0
11474,0
11477,0
11481,0
11485,0
11489,0
11490,0
11493,0
11497,0
11505,0
11509,0
11513,0
11517,0
11521,0
11529,0
11530,0
11533,0
11534,0
11537,0
11541,0
11545,0
11546,0
11549,0
11553,0
11557,0
11561,0
11562,0
11565,0
11573,0
11581,0
11585,0
11593,0
11594,0
11597,0
11598,0
11601,0
11609,0
11610,0
11613,0
11614,0
11617,0
11621,0
11625,0
11626,0
11629,0
11637,0
11641,0
11645,0
11646,0
11649,0
11657,0
11658,0
11661,0
11662,0
11665,0
11673,0
11674,0
11677,0
11681,0
11685,0
11689,0
11690,0
11693,0
11705,0
11709,0
11713,0
11721,0
11722,0
11725,0
11726,0
11737,0
11738,0
11741,0
11742,0
11745,0
11749,0
11753,0
11754,0
11757,0
11761,0
11765,0
11769,0
11773,0
11774,0
11777,0
11781,0
11782,0
11785,0
11786,0
11793,0
11794,0
11797,0
11798,0
11801,0
11802,0
11805,0
11809,0
11810,0
11813,0
11814,0
11817,0
11821,0
11825,0
11826,0
11829,0
11833,0
11837,0
11841,0
11842,0
11845,0
11849,0
11850,0
11853,0
11857,0
11858,0
11861,0
11862,0
11865,0
11866,0
11869,0
11873,0
11874,0
11877,0
11878,0
11881,0
11882,0
11885,0
11889,0
11890,0
11893,0
11894,0
11897,0
11901,0
11905,0
11909,0
11913,0
11914,0
11921,0
11922,0
11925,0
11926,0
11929,0
11930,0
11933,0
11937,0
11938,0
11941,0
11942,0
11945,0
11946,0
11949,0
11953,0
11954,0
11957,0
11961,0
11969,0
11970,0
11973,0
11974,0
11977,0
11978,0
11981,0
11985,0
11986,0
11989,0
11990,0
11993,0
11994,0
11997,0
12001,0
12002,0
12005,0
12006,0
12009,0
12017,0
12018,0
12021,0
12025,0
12029,0
12037,0
12041,0
12049,0
12053,0
12069,0
12073,0
12081,0
12085,0
12086,0
12089,0
12097,0
12101,0
12105,0
12113,0
12117,0
12121,0
12133,0
12149,0
12150,0
12161,0
12165,0
12169,0
12177,0
12181,0
12185,0
12197,0
12213,0
12214,0
12217,0
12225,0
12229,0
12233,0
12241,0
12245,0
12246,0
12249,0
12261,0
12265,0
12277,0
12278,0
12281,0
12289,0
12290,0
12293,0
12294,0
12297,0
12298,0
12301,0
12302,0
12305,0
12306,0
12309,0
12310,0
12313,0
12314,0
12317,0
12321,0
12322,0
12325,0
12326,0
12329,0
12330,0
12333,0
12334,0
12337,0
12338,0
12341,0
12342,0
12345,0
12349,0
12353,0
12354,0
12357,0
12358,0
12361,0
12362,0
12365,0
12366,0
12369,0
12370,0
12373,0
12374,0
12377,0
12378,0
12381,0
12385,0
12386,0
12389,0
12390,0
12393,0
12394,0
12397,0
12401,0
12402,0
12405,0
12406,0
12409,0
12413,0
12417,0
12418,0
12421,0
12422,0
12425,0
12426,0
12429,0
12430,0
12433,0
12434,0
12437,0
12438,0
12441,0
12442,0
12445,0
12449,0
12450,0
12453,0
12454,0
12457,0
12458,0
12461,0
12465,0
12469,0
12470,0
12473,0
12477,0
12481,0
12482,0
12485,0
12486,0
12489,0
12490,0
12493,0
12494,0
12497,0
12498,0
12501,0
12502,0
12505,0
12506,0
12509,0
12513,0
12514,0
12517,0
12521,0
12522,0
12525,0
12526,0
12529,0
12530,0
12533,0
12534,0
12537,0
12541,0
12545,0
12546,0
12549,0
12550,0
12553,0
12554,0
12557,0
12561,0
12562,0
12565,0
12569,0
12570,0
12573,0
12574,0
12577,0
12581,0
12582,0
12585,0
12586,0
12589,0
12590,0
12593,0
12597,0
12601,0
12602,0
12605,0
12606,0
12609,0
12610,0
12613,0
12614,0
12617,0
12618,0
12621,0
12625,0
12626,0
12629,0
12633,0
12634,0
12637,0
12638,0
12641,0
12645,0
12649,0
12653,0
12654,0
12657,0
12661,0
12665,0
12669,0
12670,0
12673,0
12674,0
12677,0
12678,0
12681,0
12682,0
12685,0
12689,0
12690,0
12693,0
12697,0
12698,0
12701,0
12702,0
12705,0
12709,0
12713,0
12714,0
12717,0
12718,0
12721,0
12725,0
12729,0
12730,0
12733,0
12734,0
12737,0
12738,0
12741,0
12742,0
12745,0
12746,0
12749,0
12753,0
12754,0
12757,0
12758,0
12761,0
12762,0
12765,0
12769,0
12773,0
12777,0
12778,0
12781,0
12785,0
12789,0
12793,0
12794,0
12797,0
12798,0
12801,0
12805,0
12809,0
12813,0
12817,0
12821,0
12825,0
12829,0
12833,0
12837,0
12841,0
12845,0
12849,0
12850,0
12853,0
12857,0
12861,0
12865,0
12869,0
12873,0
12877,0
12881,0
12885,0
12889,0
12893,0
12897,0
12901,0
12905,0
12909,0
12913,0
12914,0
12917,0
12921,0
12925,0
12929,0
12933,0
12937,0
12941,0
12945,0
12949,0
12953,0
12957,0
12961,0
12965,0
12969,0
12973,0
12977,0
12978,0
12981,0
12985,0
12989,0
12993,0
12997,0
13001,0
13005,0
13009,0
13013,0
13017,0
13021,0
13025,0
13029,0
13033,0
13037,0
13041,0
13042,0
13045,0
13046,0
13049,0
13053,0
13057,0
13061,0
13065,0
13069,0
13073,0
13081,0
13085,0
13089,0
13093,0
13097,0
13101,0
13105,0
13109,0
13113,0
13117,0
13121,0
13125,0
13133,0
13134,0
13137,0
13141,0
13145,0
13149,0
13153,0
13157,0
13161,0
13165,0
13169,0
13173,0
13177,0
13181,0
13185,0
13189,0
13193,0
13197,0
13198,0
13201,0
13205,0
13209,0
13213,0
13217,0
13221,0
13225,0
13229,0
13233,0
13237,0
13241,0
13245,0
13249,0
13253,0
13257,0
13261,0
13262,0
13265,0
13269,0
13273,0
13277,0
13281,0
13285,0
13289,0
13293,0
13297,0
13301,0
13305,0
13309,0
13313,0
13317,0
13318,0
13321,0
13325,0
13329,0
13330,0
13333,0
13334,0
13337,0
13341,0
13345,0
13349,0
13350,0
13353,0
13354,0
13357,0
13365,0
13366,0
13369,0
13370,0
13373,0
13377,0
13381,0
13382,0
13385,0
13389,0
13393,0
13394,0
13397,0
13401,0
13402,0
13405,0
13409,0
13413,0
13414,0
13417,0
13418,0
13421,0
13425,0
13429,0
13430,0
13433,0
13434,0
13437,0
13441,0
13445,0
13449,0
13453,0
13457,0
13458,0
13461,0
13462,0
13465,0
13469,0
13473,0
13477,0
13478,0
13481,0
13482,0
13485,0
13489,0
13493,0
13494,0
13497,0
13498,0
13501,0
13502,0
13505,0
13506,0
13509,0
13510,0
13513,0
13517,0
13521,0
13522,0
13525,0
13529,0
13530,0
13533,0
13537,0
13541,0
13542,0
13545,0
13546,0
13549,0
13550,0
13553,0
13557,0
13558,0
13561,0
13562,0
13565,0
13566,0
13569,0
13573,0
13574,0
13577,0
13585,0
13589,0
13590,0
13593,0
13601,0
13605,0
13609,0
13617,0
13621,0
13633,0
13637,0
13638,0
13641,0
13649,0
13653,0
13654,0
13657,0
13665,0
13669,0
13673,0
13681,0
13685,0
13697,0
13701,0
13702,0
13705,0
13713,0
13717,0
13718,0
13721,0
13729,0
13733,0
13737,0
13745,0
13749,0
13761,0
13765,0
13766,0
13769,0
13777,0
13781,0
13782,0
13785,0
13793,0
13797,0
13798,0
13801,0
13809,0
13825,0
13826,0
13829,0
13830,0
13837,0
13841,0
13842,0
13845,0
13846,0
13849,0
13850,0
13853,0
13857,0
13861,0
13862,0
13865,0
13869,0
13873,0
13877,0
13878,0
13881,0
13885,0
13889,0
13890,0
13893,0
13894,0
13897,0
13901,0
13905,0
13906,0
13909,0
13910,0
13913,0
13914,0
13917,0
13921,0
13925,0
13926,0
13929,0
13930,0
13933,0
13937,0
13941,0
13942,0
13945,0
13949,0
13953,0
13957,0
13958,0
13965,0
13969,0
13970,0
13973,0
13974,0
13977,0
13978,0
13981,0
13985,0
13989,0
13990,0
13993,0
13997,0
14001,0
14005,0
14006,0
14009,0
14013,0
14017,0
14018,0
14021,0
14022,0
14029,0
14033,0
14034,0
14037,0
14038,0
14041,0
14042,0
14045,0
14049,0
14053,0
14054,0
14057,0
14061,0
14065,0
14069,0
14070,0
14073,0
14077,0
14081,0
14085,0
14089,0
14093,0
14097,0
14101,0
14105,0
14109,0
14110,0
14113,0
14117,0
14121,0
14125,0
14126,0
14129,0
14133,0
14137,0
14141,0
14145,0
14149,0
14153,0
14157,0
14161,0
14165,0
14169,0
14173,0
14174,0
14177,0
14181,0
14185,0
14189,0
14190,0
14193,0
14197,0
14201,0
14205,0
14206,0
14209,0
14213,0
14217,0
14221,0
14225,0
14229,0
14233,0
14237,0
14238,0
14241,0
14245,0
14249,0
14253,0
14254,0
14257,0
14261,0
14265,0
14269,0
14273,0
14277,0
14281,0
14285,0
14289,0
14293,0
14297,0
14301,0
14302,0
14305,0
14309,0
14313,0
14317,0
14318,0
14325,0
14329,0
14333,0
14337,0
14338,0
14341,0
14345,0
14349,0
14353,0
14354,0
14357,0
14361,0
14365,0
14369,0
14370,0
14373,0
14377,0
14381,0
14385,0
14386,0
14389,0
14390,0
14393,0
14397,0
14401,0
14405,0
14409,0
14413,0
14417,0
14418,0
14421,0
14425,0
14429,0
14433,0
14434,0
14437,0
14438,0
14441,0
14445,0
14449,0
14450,0
14453,0
14457,0
14461,0
14465,0
14466,0
14469,0
14473,0
14477,0
14481,0
14482,0
14485,0
14489,0
14493,0
14497,0
14498,0
14501,0
14505,0
14509,0
14513,0
14514,0
14517,0
14521,0
14525,0
14529,0
14530,0
14533,0
14537,0
14541,0
14545,0
14546,0
14549,0
14553,0
14557,0
14561,0
14562,0
14565,0
14569,0
14573,0
14577,0
14578,0
14581,0
14582,0
14589,0
14593,0
14597,0
14601,0
14605,0
14609,0
14613,0
14617,0
14621,0
14625,0
14629,0
14633,0
14637,0
14641,0
14645,0
14649,0
14653,0
14657,0
14661,0
14665,0
14669,0
14673,0
14677,0
14681,0
14685,0
14689,0
14693,0
14697,0
14701,0
14705,0
14709,0
14713,0
14717,0
14721,0
14725,0
14729,0
14733,0
14737,0
14741,0
14745,0
14749,0
14753,0
14757,0
14761,0
14765,0
14769,0
14773,0
14777,0
14785,0
14789,0
14793,0
14797,0
14801,0
14805,0
14809,0
14813,0
14817,0
14821,0
14825,0
14829,0
14841,0
14845,0
14849,0
14853,0
14854,0
14857,0
14858,0
14861,0
14862,0
14865,0
14869,0
14873,0
14877,0
14878,0
14881,0
14885,0
14889,0
14890,0
14893,0
14894,0
14897,0
14901,0
14905,0
14906,0
14909,0
14913,0
14917,0
14918,0
14921,0
14922,0
14925,0
14926,0
14929,0
14933,0
14937,0
14938,0
14941,0
14942,0
14945,0
14949,0
14953,0
14954,0
14957,0
14961,0
14965,0
14969,0
14973,0
14977,0
14981,0
14982,0
14985,0
14986,0
14989,0
14990,0
14993,0
14997,0
15001,0
15002,0
15005,0
15006,0
15009,0
15013,0
15017,0
15018,0
15021,0
15022,0
15025,0
15029,0
15033,0
15034,0
15037,0
15045,0
15046,0
15049,0
15050,0
15053,0
15054,0
15057,0
15061,0
15065,0
15066,0
15069,0
15070,0
15073,0
15077,0
15081,0
15082,0
15085,0
15089,0
15093,0
15097,0
15098,0
15101,0
15105,0
15109,0
15121,0
15125,0
15137,0
15141,0
15153,0
15157,0
15169,0
15185,0
15201,0
15217,0
15221,0
15233,0
15249,0
15253,0
15265,0
15269,0
15281,0
15285,0
15297,0
15301,0
15313,0
15317,0
15329,0
15333,0
15345,0
15349,0
15361,0
15369,0
15373,0
15377,0
15381,0
15385,0
15386,0
15389,0
15393,0
15397,0
15401,0
15405,0
15409,0
15413,0
15417,0
15418,0
15421,0
15422,0
15425,0
15429,0
15433,0
15437,0
15438,0
15441,0
15445,0
15449,0
15453,0
15457,0
15461,0
15465,0
15469,0
15473,0
15477,0
15481,0
15482,0
15485,0
15486,0
15489,0
15493,0
15497,0
15501,0
15505,0
15509,0
15513,0
15517,0
15521,0
15525,0
15529,0
15533,0
15537,0
15541,0
15545,0
15546,0
15549,0
15550,0
15553,0
15557,0
15558,0
15561,0
15565,0
15569,0
15573,0
15577,0
15581,0
15585,0
15589,0
15593,0
15597,0
15601,0
15605,0
15609,0
15610,0
15613,0
15614,0
15621,0
15622,0
15625,0
15629,0
15633,0
15637,0
15641,0
15645,0
15649,0
15653,0
15657,0
15661,0
15665,0
15666,0
15669,0
15670,0
15673,0
15674,0
15677,0
15678,0
15681,0
15685,0
15689,0
15693,0
15697,0
15701,0
15705,0
15709,0
15713,0
15717,0
15725,0
15729,0
15730,0
15733,0
15737,0
15738,0
15741,0
15742,0
15745,0
15749,0
15753,0
15757,0
15761,0
15765,0
15766,0
15769,0
15773,0
15777,0
15781,0
15785,0
15789,0
15793,0
15794,0
15797,0
15798,0
15801,0
15802,0
15805,0
15806,0
15809,0
15813,0
15817,0
15821,0
15825,0
15829,0
15833,0
15837,0
15841,0
15849,0
15853,0
15857,0
15858,0
15861,0
15862,0
15865,0
15866,0
15869,0
15870,0
15873,0
15877,0
15881,0
15882,0
15885,0
15889,0
15893,0
15897,0
15901,0
15905,0
15909,0
15917,0
15921,0
15922,0
15925,0
15926,0
15929,0
15933,0
15937,0
15941,0
15945,0
15946,0
15949,0
15953,0
15957,0
15961,0
15965,0
15969,0
15973,0
15977,0
15981,0
15985,0
15986,0
15989,0
15990,0
15993,0
16005,0
16009,0
16010,0
16013,0
16017,0
16021,0
16025,0
16029,0
16033,0
16037,0
16041,0
16049,0
16050,0
16053,0
16054,0
16061,0
16065,0
16069,0
16073,0
16074,0
16077,0
16081,0
16085,0
16089,0
16101,0
16105,0
16109,0
16113,0
16114,0
16117,0
16118,0
16121,0
16125,0
16129,0
16133,0
16137,0
16141,0
16145,0
16165,0
16173,0
16177,0
16178,0
16181,0
16185,0
16189,0
16193,0
16197,0
16209,0
16217,0
16225,0
16229,0
16233,0
16237,0
16241,0
16245,0
16257,0
16269,0
16273,0
16277,0
16281,0
16285,0
16289,0
16293,0
16297,0
16301,0
16313,0
16321,0
16325,0
16329,0
16333,0
16341,0
16345,0
16349,0
16353,0
16365,0
16373,0
16377,0
16381,0
16382,0
16385,0
16389,0
16393,0
16401,0
16405,0
16406,0
16409,0
16413,0
16417,0
16421,0
16425,0
16429,0
16433,0
16437,0
16441,0
16442,0
16446,0
16449,0
16453,0
16454,0
16457,0
16461,0
16465,0
16469,0
16470,0
16473,0
16477,0
16481,0
16485,0
16489,0
16493,0
16501,0
16502,0
16505,0
16506,0
16509,0
16513,0
16517,0
16521,0
16522,0
16525,0
16529,0
16533,0
16537,0
16545,0
16549,0
16553,0
16557,0
16561,0
16565,0
16569,0
16570,0
16573,0
16577,0
16581,0
16582,0
16585,0
16586,0
16589,0
16593,0
16597,0
16598,0
16601,0
16605,0
16609,0
16613,0
16617,0
16621,0
16625,0
16629,0
16630,0
16633,0
16634,0
16637,0
16641,0
16645,0
16657,0
16661,0
16673,0
16677,0
16682,0
16689,0
16690,0
16693,0
16694,0
16709,0
16721,0
16725,0
16737,0
16741,0
16753,0
16754,0
16757,0
16758,0
16769,0
16773,0
16801,0
16853,0
16865,0
16869,0
16897,0
16898,0
16901,0
16902,0
16906,0
16910,0
16914,0
16917,0
16918,0
16921,0
16922,0
16925,0
16926,0
16931,0
16934,0
16935,0
16939,0
16943,0
16961,0
16962,0
16965,0
16966,0
16969,0
16970,0
16974,0
16978,0
16981,0
16982,0
16985,0
16986,0
16989,0
16990,0
16994,0
16995,0
16998,0
16999,0
17002,0
17003,0
17005,0
17006,0
17007,0
17025,0
17026,0
17029,0
17030,0
17033,0
17034,0
17038,0
17041,0
17046,0
17049,0
17050,0
17053,0
17054,0
17058,0
17059,0
17063,0
17066,0
17067,0
17070,0
17071,0
17089,0
17090,0
17093,0
17094,0
17097,0
17098,0
17102,0
17105,0
17109,0
17110,0
17114,0
17117,0
17118,0
17122,0
17123,0
17127,0
17131,0
17153,0
17154,0
17158,0
17162,0
17166,0
17169,0
17170,0
17173,0
17177,0
17181,0
17186,0
17187,0
17191,0
17194,0
17195,0
17198,0
17199,0
17217,0
17218,0
17222,0
17226,0
17229,0
17230,0
17233,0
17234,0
17246,0
17250,0
17251,0
17254,0
17255,0
17257,0
17258,0
17259,0
17261,0
17263,0
17281,0
17282,0
17286,0
17290,0
17294,0
17297,0
17298,0
17305,0
17306,0
17309,0
17314,0
17315,0
17318,0
17319,0
17322,0
17323,0
17327,0
17345,0
17346,0
17350,0
17354,0
17358,0
17362,0
17366,0
17373,0
17378,0
17379,0
17381,0
17382,0
17383,0
17386,0
17387,0
17390,0
17391,0
17410,0
17413,0
17414,0
17417,0
17421,0
17425,0
17426,0
17429,0
17430,0
17433,0
17434,0
17438,0
17442,0
17443,0
17447,0
17450,0
17451,0
17453,0
17454,0
17455,0
17477,0
17478,0
17481,0
17482,0
17485,0
17489,0
17490,0
17493,0
17494,0
17497,0
17498,0
17502,0
17507,0
17509,0
17510,0
17511,0
17513,0
17514,0
17515,0
17517,0
17518,0
17519,0
17538,0
17541,0
17542,0
17545,0
17546,0
17549,0
17550,0
17553,0
17557,0
17558,0
17561,0
17562,0
17566,0
17571,0
17573,0
17575,0
17577,0
17578,0
17579,0
17581,0
17582,0
17583,0
17602,0
17605,0
17606,0
17609,0
17610,0
17614,0
17617,0
17618,0
17621,0
17622,0
17625,0
17626,0
17630,0
17635,0
17637,0
17639,0
17641,0
17642,0
17643,0
17645,0
17646,0
17647,0
17665,0
17673,0
17674,0
17677,0
17678,0
17682,0
17686,0
17690,0
17694,0
17697,0
17698,0
17699,0
17701,0
17702,0
17703,0
17705,0
17706,0
17707,0
17709,0
17710,0
17711,0
17733,0
17734,0
17737,0
17738,0
17741,0
17742,0
17746,0
17750,0
17754,0
17758,0
17761,0
17763,0
17765,0
17766,0
17767,0
17770,0
17771,0
17774,0
17775,0
17793,0
17794,0
17797,0
17798,0
17801,0
17802,0
17805,0
17806,0
17810,0
17814,0
17818,0
17822,0
17825,0
17826,0
17827,0
17830,0
17831,0
17833,0
17834,0
17835,0
17837,0
17838,0
17839,0
17857,0
17861,0
17862,0
17865,0
17866,0
17869,0
17870,0
17874,0
17878,0
17882,0
17886,0
17889,0
17890,0
17891,0
17893,0
17894,0
17895,0
17898,0
17899,0
17901,0
17902,0
17903,0
17921,0
17922,0
17925,0
17926,0
17929,0
17930,0
17933,0
17934,0
17937,0
17938,0
17941,0
17942,0
17945,0
17946,0
17949,0
17950,0
17953,0
17954,0
17955,0
17957,0
17958,0
17959,0
17961,0
17962,0
17963,0
17966,0
17967,0
17985,0
17986,0
17989,0
17990,0
17993,0
17994,0
17997,0
17998,0
18001,0
18002,0
18005,0
18006,0
18010,0
18013,0
18014,0
18017,0
18018,0
18019,0
18022,0
18023,0
18025,0
18026,0
18027,0
18030,0
18031,0
18049,0
18050,0
18053,0
18054,0
18057,0
18058,0
18061,0
18066,0
18070,0
18074,0
18077,0
18078,0
18081,0
18082,0
18083,0
18085,0
18086,0
18087,0
18089,0
18090,0
18091,0
18094,0
18095,0
18113,0
18114,0
18117,0
18118,0
18121,0
18122,0
18126,0
18130,0
18134,0
18138,0
18141,0
18142,0
18145,0
18146,0
18147,0
18150,0
18151,0
18153,0
18154,0
18155,0
18158,0
18159,0
18177,0
18178,0
18181,0
18182,0
18194,0
18198,0
18202,0
18210,0
18211,0
18214,0
18215,0
18241,0
18242,0
18245,0
18246,0
18257,0
18258,0
18261,0
18262,0
18266,0
18274,0
18275,0
18278,0
18279,0
18305,0
18306,0
18309,0
18310,0
18322,0
18326,0
18338,0
18339,0
18342,0
18343,0
18369,0
18370,0
18373,0
18374,0
18385,0
18386,0
18389,0
18390,0
18402,0
18403,0
18406,0
18407,0
18433,0
18434,0
18437,0
18438,0
18441,0
18442,0
18445,0
18446,0
18449,0
18453,0
18457,0
18458,0
18461,0
18462,0
18465,0
18469,0
18473,0
18477,0
18481,0
18482,0
18485,0
18489,0
18493,0
18494,0
18497,0
18498,0
18501,0
18502,0
18505,0
18506,0
18509,0
18510,0
18513,0
18514,0
18517,0
18521,0
18522,0
18525,0
18526,0
18529,0
18533,0
18537,0
18541,0
18545,0
18546,0
18549,0
18553,0
18554,0
18557,0
18558,0
18561,0
18562,0
18565,0
18566,0
18569,0
18570,0
18573,0
18574,0
18577,0
18578,0
18581,0
18582,0
18585,0
18586,0
18589,0
18593,0
18597,0
18601,0
18605,0
18609,0
18610,0
18613,0
